,chr,node_layer_0,node_layer_1,weights_0,layer0_name,weights_1,layer1_name,raw_importance
15688,chr17,15683,4002,-0.037032217,chrchr17:56353114,-1.0399675e-05,MPO,3.8512303e-07
15689,chr17,15684,4003,-0.0024582904,chrchr17:56388265,-1.7506413e-06,TSPOAP1,4.303585e-09
15690,chr17,15685,4003,0.0028506848,chrchr17:56389613,-1.7506413e-06,TSPOAP1,-4.9905267e-09
15691,chr17,15686,4003,-0.0010378537,chrchr17:56395683,-1.7506413e-06,TSPOAP1,1.8169095e-09
15692,chr17,15687,4003,-0.009550269,chrchr17:56395757,-1.7506413e-06,TSPOAP1,1.6719095e-08
15693,chr17,15688,4003,-0.02774077,chrchr17:56400617,-1.7506413e-06,TSPOAP1,4.8564136e-08
15694,chr17,15689,4004,0.023528341,chrchr17:56439995,7.1134787e-07,RNF43,1.6736836e-08
15695,chr17,15690,4005,-0.013698291,chrchr17:56540110,-2.114162e-06,HSF5,2.8960407e-08
15696,chr17,15691,4005,0.022028653,chrchr17:56544385,-2.114162e-06,HSF5,-4.6572143e-08
15697,chr17,15692,4006,0.013965375,chrchr17:56572347,5.326994e-06,MTMR4,7.439347e-08
15698,chr17,15693,4006,-0.004638191,chrchr17:56588862,5.326994e-06,MTMR4,-2.4707616e-08
15699,chr17,15694,4007,0.0052373256,chrchr17:56598942,-0.030309858,SEPTIN4,-0.0001587426
15700,chr17,15695,4007,-0.004687346,chrchr17:56604157,-0.030309858,SEPTIN4,0.0001420728
15701,chr17,15696,4007,0.0054868045,chrchr17:56620167,-0.030309858,SEPTIN4,-0.00016630426
15702,chr17,15697,4007,0.010495439,chrchr17:56620501,-0.030309858,SEPTIN4,-0.00031811526
15703,chr17,15698,4008,0.022602618,chrchr17:56636908,-0.06239923,TEX14,-0.001410386
15704,chr17,15699,4008,0.0053303693,chrchr17:56643109,-0.06239923,TEX14,-0.00033261094
15705,chr17,15700,4008,0.007756975,chrchr17:56665046,-0.06239923,TEX14,-0.00048402927
15706,chr17,15701,4008,0.017939573,chrchr17:56693677,-0.06239923,TEX14,-0.0011194156
15707,chr17,15702,4008,-0.0035700311,chrchr17:56699084,-0.06239923,TEX14,0.0002227672
15708,chr17,15703,4008,-0.0039564436,chrchr17:56700423,-0.06239923,TEX14,0.00024687903
15709,chr17,15704,4009,-0.00343827,chrchr17:56769979,2.0321024e-06,RAD51C,-6.986917e-09
15710,chr17,15705,4009,-0.011797088,chrchr17:56798128,2.0321024e-06,RAD51C,-2.3972891e-08
15711,chr17,15706,4010,-0.020611962,chrchr17:57094617,-9.47989e-07,TRIM37,1.9539915e-08
15712,chr17,15707,4011,0.008999095,chrchr17:57288997,2.2867195e-07,SMG8,2.0578408e-09
15713,chr17,15708,4012,0.018634407,chrchr17:57647861,2.4950816e-07,DHX40,4.6494364e-09
15714,chr17,15709,4012,-0.0021878434,chrchr17:57682794,2.4950816e-07,DHX40,-5.458848e-10
15715,chr17,15710,4013,-0.0052685924,chrchr17:57697570,1.1829043e-06,CLTC,-6.2322405e-09
15716,chr17,15711,4013,-0.017082578,chrchr17:57746107,1.1829043e-06,CLTC,-2.0207054e-08
15717,chr17,15712,4014,0.009005158,chrchr17:57889192,-2.1282588e-06,VMP1,-1.9165308e-08
15718,chr17,15713,4015,-0.0028413096,chrchr17:57963537,1.9247113e-06,TUBD1,-5.468701e-09
15719,chr17,15714,4016,-0.021765571,chrchr17:58011498,0.028312458,RPS6KB1,-0.0006162368
15720,chr17,15715,4017,-0.0050923433,chrchr17:58031412,0.008261972,RNFT1,-4.20728e-05
15721,chr17,15716,4018,-0.028372912,chrchr17:58329765,-1.1798926e-06,USP32,3.347699e-08
15722,chr17,15717,4018,0.0049628774,chrchr17:58329841,-1.1798926e-06,USP32,-5.855662e-09
15723,chr17,15718,4019,0.0007441877,chrchr17:58556653,1.2023785e-06,APPBP2,8.9479524e-10
15724,chr17,15719,4020,0.010792756,chrchr17:58987998,1.2275189e-07,BCAS3,1.3248312e-09
15725,chr17,15720,4021,-0.017745323,chrchr17:59485393,0.042652506,TBX2,-0.00075688254
15726,chr17,15721,4021,-0.0012693212,chrchr17:59485555,0.042652506,TBX2,-5.413973e-05
15727,chr17,15722,4022,0.008228547,chrchr17:59534987,3.564935e-07,TBX4,2.9334235e-09
15728,chr17,15723,4022,-0.0035581668,chrchr17:59560616,3.564935e-07,TBX4,-1.2684633e-09
15729,chr17,15724,4023,-0.011428521,chrchr17:60033861,9.667878e-06,MED13,-1.10489545e-07
15730,chr17,15725,4023,0.004888858,chrchr17:60043929,9.667878e-06,MED13,4.7264884e-08
15731,chr17,15726,4023,-0.0018976831,chrchr17:60140614,9.667878e-06,MED13,-1.8346569e-08
15732,chr17,15727,4024,0.0063246903,chrchr17:60743823,-6.622782e-07,MRC2,-4.1887045e-09
15733,chr17,15728,4024,-0.004921927,chrchr17:60758296,-6.622782e-07,MRC2,3.259685e-09
15734,chr17,15729,4025,0.016409598,chrchr17:61315272,-0.021323783,TANC2,-0.0003499147
15735,chr17,15730,4026,-0.02908496,chrchr17:61557200,-6.6959237e-06,ACE,1.9475067e-07
15736,chr17,15731,4026,-0.03570184,chrchr17:61570836,-6.6959237e-06,ACE,2.3905682e-07
15737,chr17,15732,4027,-0.009771882,chrchr17:61621410,2.629848e-06,KCNH6,-2.5698563e-08
15738,chr17,15733,4027,0.00038494173,chrchr17:61621805,2.629848e-06,KCNH6,1.0123382e-09
15739,chr17,15734,4028,0.011482165,chrchr17:61776479,4.2733653e-08,LIMD2,4.906749e-10
15740,chr17,15735,4029,-0.0024336423,chrchr17:61890732,6.0157527e-07,DDX42,-1.464019e-09
15741,chr17,15736,4029,-0.00517258,chrchr17:61895202,6.0157527e-07,DDX42,-3.1116962e-09
15742,chr17,15737,4030,-3.5790952e-05,chrchr17:61911001,-1.2865505e-06,SMARCD2,4.6046868e-11
15743,chr17,15738,4031,-0.007943557,chrchr17:62022382,-1.25624665e-05,SCN4A,9.979066e-08
15744,chr17,15739,4031,0.0031532322,chrchr17:62045451,-1.25624665e-05,SCN4A,-3.9612374e-08
15745,chr17,15740,4031,0.0050563193,chrchr17:62049738,-1.25624665e-05,SCN4A,-6.351984e-08
15746,chr17,15741,4032,-0.0041043907,chrchr17:62080079,5.5793357e-06,ICAM2,-2.2899775e-08
15747,chr17,15742,4033,-0.0038002536,chrchr17:62125192,2.235998e-05,ERN1,-8.497359e-08
15748,chr17,15743,4033,-0.004531925,chrchr17:62157142,2.235998e-05,ERN1,-1.01333754e-07
15749,chr17,15744,4034,0.006764816,chrchr17:62265555,7.2938155e-07,TEX2,4.934132e-09
15750,chr17,15745,4035,0.0038459832,chrchr17:62399202,-1.5159986e-06,PECAM1,-5.8305054e-09
15751,chr17,15746,4036,-0.0014322251,chrchr17:62500035,1.2907363e-06,DDX5,-1.848625e-09
15752,chr17,15747,4036,-0.0016634269,chrchr17:62500293,1.2907363e-06,DDX5,-2.1470454e-09
15753,chr17,15748,4037,0.0020906902,chrchr17:62547699,0.00010024138,SMURF2,2.0957367e-07
15754,chr17,15749,4037,0.010195181,chrchr17:62558921,0.00010024138,SMURF2,1.021979e-06
15755,chr17,15750,4037,-0.013998581,chrchr17:62577055,0.00010024138,SMURF2,-1.4032371e-06
15756,chr17,15751,4037,0.015826833,chrchr17:62582333,0.00010024138,SMURF2,1.5865035e-06
15757,chr17,15752,4038,0.004799283,chrchr17:62754672,1.9163368e-05,ARHGAP27P1-BPTFP1-KPNA2P3,9.197043e-08
15758,chr17,15753,4039,-0.03936768,chrchr17:62781412,6.096103e-07,PLEKHM1P1,-2.3998943e-08
15759,chr17,15754,4039,-0.0066924463,chrchr17:62818395,6.096103e-07,PLEKHM1P1,-4.079784e-09
15760,chr17,15755,4040,0.006407264,chrchr17:63532517,0.016955372,AXIN2,0.00010863755
15761,chr17,15756,4040,0.00059397606,chrchr17:63532948,0.016955372,AXIN2,1.0071085e-05
15762,chr17,15757,4040,-0.0018652256,chrchr17:63533622,0.016955372,AXIN2,-3.1625594e-05
15763,chr17,15758,4040,-0.0010158314,chrchr17:63533768,0.016955372,AXIN2,-1.7223798e-05
15764,chr17,15759,4040,-0.0029201393,chrchr17:63534221,0.016955372,AXIN2,-4.9512048e-05
15765,chr17,15760,4040,-0.00034265386,chrchr17:63545622,0.016955372,AXIN2,-5.8098235e-06
15766,chr17,15761,4041,-0.00048114656,chrchr17:63685297,-2.5854888e-06,CEP112,1.243999e-09
15767,chr17,15762,4041,-0.0019699722,chrchr17:63746831,-2.5854888e-06,CEP112,5.093341e-09
15768,chr17,15763,4041,0.010239153,chrchr17:63923713,-2.5854888e-06,CEP112,-2.6473217e-08
15769,chr17,15764,4041,-0.012901543,chrchr17:64128751,-2.5854888e-06,CEP112,3.3356795e-08
15770,chr17,15765,4042,0.014888036,chrchr17:64210528,1.383288e-06,APOH,2.0594442e-08
15771,chr17,15766,4042,0.0026767955,chrchr17:64213104,1.383288e-06,APOH,3.702779e-09
15772,chr17,15767,4042,-0.008044585,chrchr17:64225469,1.383288e-06,APOH,-1.1127978e-08
15773,chr17,15768,4042,0.0075257877,chrchr17:64225484,1.383288e-06,APOH,1.0410332e-08
15774,chr17,15769,4043,-0.01169588,chrchr17:64637604,1.2757005e-07,PRKCA,-1.492044e-09
15775,chr17,15770,4044,-0.030824112,chrchr17:64873552,1.3086537e-06,CACNG5,-4.033809e-08
15776,chr17,15771,4045,-0.0055311895,chrchr17:65051334,-3.0694403e-06,CACNG1,1.6977655e-08
15777,chr17,15772,4045,0.034202598,chrchr17:65052420,-3.0694403e-06,CACNG1,-1.0498283e-07
15778,chr17,15773,4046,-0.015983656,chrchr17:65120111,6.4387305e-06,HELZ,-1.02914456e-07
15779,chr17,15774,4046,0.006844914,chrchr17:65163644,6.4387305e-06,HELZ,4.4072557e-08
15780,chr17,15775,4046,-0.0076453625,chrchr17:65174882,6.4387305e-06,HELZ,-4.922643e-08
15781,chr17,15776,4047,-0.00040026716,chrchr17:65340755,2.0258979e-06,PSMD12,-8.109004e-10
15782,chr17,15777,4048,0.0009419641,chrchr17:65720329,2.4902808e-06,NOL11,2.3457551e-09
15783,chr17,15778,4048,0.026961789,chrchr17:65734106,2.4902808e-06,NOL11,6.714242e-08
15784,chr17,15779,4049,-0.0016041177,chrchr17:65908269,3.4741242e-07,BPTF,-5.5729044e-10
15785,chr17,15780,4049,-0.0027908592,chrchr17:65955624,3.4741242e-07,BPTF,-9.695792e-10
15786,chr17,15781,4050,0.00086543,chrchr17:66270087,-5.944021e-07,SLC16A6,-5.144134e-10
15787,chr17,15782,4051,0.0019483289,chrchr17:66352836,1.9471185e-05,ARSG,3.793627e-08
15788,chr17,15783,4051,-0.004269139,chrchr17:66364691,1.9471185e-05,ARSG,-8.3125194e-08
15789,chr17,15784,4051,-0.0013984025,chrchr17:66366546,1.9471185e-05,ARSG,-2.7228554e-08
15790,chr17,15785,4051,0.0057466375,chrchr17:66366659,1.9471185e-05,ARSG,1.1189384e-07
15791,chr17,15786,4051,0.0015018742,chrchr17:66381293,1.9471185e-05,ARSG,2.924327e-08
15792,chr17,15788,4051,0.0001741053,chrchr17:66424923,1.9471185e-05,ARSG,3.3900365e-09
15793,chr17,15787,4052,-0.0028429988,chrchr17:66422258,-1.4763837e-06,WIPI1,4.197357e-09
15794,chr17,15789,4053,-0.0026895343,chrchr17:66511627,-2.615775e-08,PRKAR1A,7.035217e-11
15795,chr17,15790,4054,-0.009520296,chrchr17:66550887,-7.8427695e-07,FAM20A,7.466548e-09
15796,chr17,15791,4055,0.0019866596,chrchr17:66878774,1.1337299e-06,ABCA8,2.2523354e-09
15797,chr17,15792,4055,-0.0024328225,chrchr17:66921030,1.1337299e-06,ABCA8,-2.7581637e-09
15798,chr17,15793,4056,0.0038125094,chrchr17:66972250,-4.786259e-06,ABCA9,-1.8247658e-08
15799,chr17,15794,4056,0.007928032,chrchr17:66985992,-4.786259e-06,ABCA9,-3.7945618e-08
15800,chr17,15795,4056,0.005605297,chrchr17:67023524,-4.786259e-06,ABCA9,-2.6828404e-08
15801,chr17,15796,4056,0.034589596,chrchr17:67023531,-4.786259e-06,ABCA9,-1.6555477e-07
15802,chr17,15797,4056,0.031352274,chrchr17:67023755,-4.786259e-06,ABCA9,-1.500601e-07
15803,chr17,15798,4056,-0.0009958111,chrchr17:67024799,-4.786259e-06,ABCA9,4.7662096e-09
15804,chr17,15799,4057,0.024593538,chrchr17:67075361,-2.4297058e-06,ABCA6,-5.975506e-08
15805,chr17,15800,4057,-0.013673578,chrchr17:67080561,-2.4297058e-06,ABCA6,3.3222772e-08
15806,chr17,15801,4057,-6.475702e-05,chrchr17:67081161,-2.4297058e-06,ABCA6,1.573405e-10
15807,chr17,15802,4057,-0.010345276,chrchr17:67136856,-2.4297058e-06,ABCA6,2.5135979e-08
15808,chr17,15803,4058,-0.009276954,chrchr17:67150176,-0.026444955,ABCA10,0.00024532864
15809,chr17,15804,4058,-0.006750617,chrchr17:67160189,-0.026444955,ABCA10,0.00017851977
15810,chr17,15805,4059,-0.009506051,chrchr17:67251867,2.0125302e-05,ABCA5,-1.9131215e-07
15811,chr17,15806,4059,0.006803821,chrchr17:67257281,2.0125302e-05,ABCA5,1.3692895e-07
15812,chr17,15807,4060,0.0018994823,chrchr17:67513076,2.3509477e-07,MAP2K6,4.4655837e-10
15813,chr17,15808,4061,0.0021674568,chrchr17:71027833,2.8198547e-06,SLC39A11,6.111913e-09
15814,chr17,15809,4062,0.0041793142,chrchr17:71239136,-2.9176715e-07,C17orf80,-1.2193866e-09
15815,chr17,15810,4063,-0.0003494793,chrchr17:71361576,1.24391045e-05,SDK2,-4.3472093e-09
15816,chr17,15811,4063,0.010588994,chrchr17:71380087,1.24391045e-05,SDK2,1.317176e-07
15817,chr17,15812,4063,-0.011011274,chrchr17:71382078,1.24391045e-05,SDK2,-1.3697039e-07
15818,chr17,15813,4063,0.00084786076,chrchr17:71387554,1.24391045e-05,SDK2,1.05466285e-08
15819,chr17,15814,4063,0.0028324397,chrchr17:71390478,1.24391045e-05,SDK2,3.5233015e-08
15820,chr17,15815,4063,0.031245051,chrchr17:71394443,1.24391045e-05,SDK2,3.8866045e-07
15821,chr17,15816,4063,-0.0004819647,chrchr17:71412118,1.24391045e-05,SDK2,-5.995209e-09
15822,chr17,15817,4063,0.005132499,chrchr17:71418605,1.24391045e-05,SDK2,6.384369e-08
15823,chr17,15818,4064,0.007532947,chrchr17:72200304,2.1450405e-06,RPL38,1.6158477e-08
15824,chr17,15819,4065,-0.0044386657,chrchr17:72227016,1.1522469e-06,TTYH2,-5.1144387e-09
15825,chr17,15820,4065,0.023339454,chrchr17:72227108,1.1522469e-06,TTYH2,2.6892813e-08
15826,chr17,15821,4066,-0.013499902,chrchr17:72295830,0.0052286186,DNAI2,-7.058584e-05
15827,chr17,15822,4066,-0.011357781,chrchr17:72308307,0.0052286186,DNAI2,-5.9385504e-05
15828,chr17,15823,4066,-0.000944666,chrchr17:72308319,0.0052286186,DNAI2,-4.939298e-06
15829,chr17,15824,4066,1.7021572e-05,chrchr17:72310313,0.0052286186,DNAI2,8.899931e-08
15830,chr17,15825,4067,0.002271846,chrchr17:72349040,-0.02240211,KIF19,-5.089414e-05
15831,chr17,15826,4068,-0.0026385237,chrchr17:72353273,-8.258242e-07,BTBD17,2.1789568e-09
15832,chr17,15827,4069,0.0024993774,chrchr17:72537878,0.013306541,CD300C,3.3258068e-05
15833,chr17,15828,4069,-0.001802691,chrchr17:72537894,0.013306541,CD300C,-2.3987583e-05
15834,chr17,15829,4070,0.0100509785,chrchr17:72588778,-1.8203197e-06,C17orf77,-1.8295994e-08
15835,chr17,15830,4071,0.00440537,chrchr17:72744943,-1.9486833e-08,SLC9A3R1,-8.584671e-11
15836,chr17,15831,4071,-0.0011367227,chrchr17:72764883,-1.9486833e-08,SLC9A3R1,2.2151126e-11
15837,chr17,15832,4072,0.010662864,chrchr17:72791618,5.820693e-07,TMEM104,6.2065255e-09
15838,chr17,15833,4072,-0.0065834187,chrchr17:72791667,5.820693e-07,TMEM104,-3.832006e-09
15839,chr17,15834,4072,0.00056287914,chrchr17:72791795,5.820693e-07,TMEM104,3.2763464e-10
15840,chr17,15835,4073,-0.0062830597,chrchr17:72860599,-1.0344553e-06,FDXR,6.4995445e-09
15841,chr17,15836,4074,-0.019251227,chrchr17:72888836,-3.218884e-07,FADS6,6.1967467e-09
15842,chr17,15837,4075,-0.0019695305,chrchr17:72926682,1.102307e-07,OTOP2,-2.1710272e-10
15843,chr17,15838,4076,-0.013372562,chrchr17:72951845,0.040126603,HID1,-0.0005365955
15844,chr17,15839,4076,0.009828218,chrchr17:72954339,0.040126603,HID1,0.00039437303
15845,chr17,15840,4076,5.193772e-06,chrchr17:72954838,0.040126603,HID1,2.0840842e-07
15846,chr17,15841,4076,0.0022545333,chrchr17:72956124,0.040126603,HID1,9.046676e-05
15847,chr17,15842,4076,-0.0029521706,chrchr17:72960050,0.040126603,HID1,-0.00011846058
15848,chr17,15843,4077,0.0027778314,chrchr17:73000061,1.0812278e-07,CDR2L,3.0034683e-10
15849,chr17,15844,4078,0.002101467,chrchr17:73016621,2.0344821e-07,MRPL58,4.275397e-10
15850,chr17,15845,4079,0.0026508789,chrchr17:73049223,1.4418955e-06,KCTD2,3.8222905e-09
15851,chr17,15846,4079,0.00014716221,chrchr17:73058385,1.4418955e-06,KCTD2,2.1219253e-10
15852,chr17,15847,4080,-0.003646557,chrchr17:73205976,-1.1905119e-06,NUP85,4.341269e-09
15853,chr17,15848,4080,-0.008290084,chrchr17:73230856,-1.1905119e-06,NUP85,9.869443e-09
15854,chr17,15849,4081,0.04776597,chrchr17:73240559,6.0888174e-06,GGA3,2.9083827e-07
15855,chr17,15850,4081,-0.0034036038,chrchr17:73242895,6.0888174e-06,GGA3,-2.0723922e-08
15856,chr17,15851,4082,-0.019023132,chrchr17:73257986,1.924559e-06,MRPS7,-3.661114e-08
15857,chr17,15852,4082,0.06783381,chrchr17:73258479,1.924559e-06,MRPS7,1.3055018e-07
15858,chr17,15853,4082,-0.0010675183,chrchr17:73261825,1.924559e-06,MRPS7,-2.054502e-09
15859,chr17,15854,4083,-0.00488971,chrchr17:73269676,0.024347348,SLC25A19,-0.00011905147
15860,chr17,15855,4083,0.003996534,chrchr17:73274236,0.024347348,SLC25A19,9.7305e-05
15861,chr17,15856,4083,0.0003559787,chrchr17:73279639,0.024347348,SLC25A19,8.667137e-06
15862,chr17,15857,4083,0.002681961,chrchr17:73282346,0.024347348,SLC25A19,6.529864e-05
15863,chr17,15858,4084,-0.012341944,chrchr17:73481482,-0.015032306,TMEM94,0.00018552788
15864,chr17,15859,4084,0.002497006,chrchr17:73482373,-0.015032306,TMEM94,-3.753576e-05
15865,chr17,15860,4084,0.0020877884,chrchr17:73485033,-0.015032306,TMEM94,-3.1384276e-05
15866,chr17,15861,4084,-0.044391487,chrchr17:73489215,-0.015032306,TMEM94,0.0006673064
15867,chr17,15862,4084,-0.034688186,chrchr17:73489524,-0.015032306,TMEM94,0.00052144343
15868,chr17,15863,4085,-0.034892425,chrchr17:73497794,-0.041484833,CASKIN2,0.0014475064
15869,chr17,15864,4085,0.003880176,chrchr17:73498483,-0.041484833,CASKIN2,-0.00016096846
15870,chr17,15865,4085,0.007616429,chrchr17:73498623,-0.041484833,CASKIN2,-0.0003159663
15871,chr17,15866,4085,0.009536365,chrchr17:73499697,-0.041484833,CASKIN2,-0.0003956145
15872,chr17,15867,4085,0.019915082,chrchr17:73504416,-0.041484833,CASKIN2,-0.0008261738
15873,chr17,15868,4086,-0.008590639,chrchr17:73513677,3.7602456e-07,TSEN54,-3.2302911e-09
15874,chr17,15869,4086,-0.0036608272,chrchr17:73518203,3.7602456e-07,TSEN54,-1.376561e-09
15875,chr17,15870,4086,0.004589532,chrchr17:73520359,3.7602456e-07,TSEN54,1.7257767e-09
15876,chr17,15871,4087,0.0015268343,chrchr17:73539631,-0.05071466,LLGL2,-7.743289e-05
15877,chr17,15872,4087,-0.0066918954,chrchr17:73552185,-0.05071466,LLGL2,0.0003393772
15878,chr17,15873,4087,0.015373991,chrchr17:73569525,-0.05071466,LLGL2,-0.0007796867
15879,chr17,15874,4087,0.0001277716,chrchr17:73570756,-0.05071466,LLGL2,-6.479893e-06
15880,chr17,15875,4088,0.0031283367,chrchr17:73624704,-9.885339e-07,RECQL5,-3.092467e-09
15881,chr17,15876,4089,-0.009019631,chrchr17:73702135,-4.7482246e-08,SAP30BP,4.2827233e-10
15882,chr17,15877,4090,-0.0024469318,chrchr17:73724501,0.026137767,ITGB4,-6.395733e-05
15883,chr17,15878,4090,-6.735709e-05,chrchr17:73732428,0.026137767,ITGB4,-1.7605639e-06
15884,chr17,15879,4090,0.007900183,chrchr17:73732810,0.026137767,ITGB4,0.00020649315
15885,chr17,15880,4090,0.0076678833,chrchr17:73735920,0.026137767,ITGB4,0.00020042135
15886,chr17,15881,4090,0.010738785,chrchr17:73736570,0.026137767,ITGB4,0.00028068788
15887,chr17,15882,4090,0.02039235,chrchr17:73736900,0.026137767,ITGB4,0.0005330105
15888,chr17,15883,4090,-0.012258587,chrchr17:73738615,0.026137767,ITGB4,-0.0003204121
15889,chr17,15884,4091,-0.0044766692,chrchr17:73819525,-1.4604819e-05,UNK,6.5380945e-08
15890,chr17,15885,4092,-0.00080039643,chrchr17:73824121,-0.04739331,UNC13D,3.7933438e-05
15891,chr17,15886,4092,0.0023703217,chrchr17:73826406,-0.04739331,UNC13D,-0.00011233739
15892,chr17,15887,4092,0.0014720081,chrchr17:73830270,-0.04739331,UNC13D,-6.976334e-05
15893,chr17,15888,4092,-0.0039998414,chrchr17:73830996,-0.04739331,UNC13D,0.00018956573
15894,chr17,15889,4092,-0.006947126,chrchr17:73831658,-0.04739331,UNC13D,0.0003292473
15895,chr17,15890,4092,0.0071227555,chrchr17:73836086,-0.04739331,UNC13D,-0.00033757096
15896,chr17,15891,4092,-0.004279367,chrchr17:73837126,-0.04739331,UNC13D,0.00020281337
15897,chr17,15892,4092,0.008203807,chrchr17:73838536,-0.04739331,UNC13D,-0.00038880558
15898,chr17,15893,4092,-0.0008125913,chrchr17:73839214,-0.04739331,UNC13D,3.8511393e-05
15899,chr17,15894,4092,-0.0096351355,chrchr17:73839366,-0.04739331,UNC13D,0.00045664096
15900,chr17,15895,4092,-0.0055973926,chrchr17:73840272,-0.04739331,UNC13D,0.00026527897
15901,chr17,15896,4093,0.009815903,chrchr17:73842892,-2.3370856e-06,WBP2,-2.2940606e-08
15902,chr17,15897,4094,-0.0045826486,chrchr17:73888423,-3.816674e-07,TRIM65,1.7490476e-09
15903,chr17,15898,4094,-0.0040807263,chrchr17:73888427,-3.816674e-07,TRIM65,1.5574803e-09
15904,chr17,15899,4094,0.012315419,chrchr17:73888534,-3.816674e-07,TRIM65,-4.700394e-09
15905,chr17,15900,4095,-0.0030830703,chrchr17:73895404,-4.2997073e-08,MRPL38,1.32563e-10
15906,chr17,15901,4095,-0.007397618,chrchr17:73895744,-4.2997073e-08,MRPL38,3.1807593e-10
15907,chr17,15902,4096,8.372871e-05,chrchr17:73910395,1.6130232e-05,FBF1,1.3505635e-09
15908,chr17,15903,4096,-0.0001877792,chrchr17:73921440,1.6130232e-05,FBF1,-3.028922e-09
15909,chr17,15904,4097,-0.0022360682,chrchr17:74004595,-3.466299e-06,EVPL,7.750881e-09
15910,chr17,15905,4097,-0.0030351055,chrchr17:74006655,-3.466299e-06,EVPL,1.05205835e-08
15911,chr17,15906,4097,0.0038007868,chrchr17:74006660,-3.466299e-06,EVPL,-1.3174663e-08
15912,chr17,15907,4097,0.0002508041,chrchr17:74007738,-3.466299e-06,EVPL,-8.6936197e-10
15913,chr17,15908,4097,0.00037054482,chrchr17:74014705,-3.466299e-06,EVPL,-1.2844191e-09
15914,chr17,15909,4097,-0.0056493636,chrchr17:74015697,-3.466299e-06,EVPL,1.9582384e-08
15915,chr17,15910,4097,-0.006902822,chrchr17:74018655,-3.466299e-06,EVPL,2.3927244e-08
15916,chr17,15911,4097,0.020613778,chrchr17:74023236,-3.466299e-06,EVPL,-7.145352e-08
15917,chr17,15912,4098,0.008276442,chrchr17:74073386,-1.1668344e-06,GALR2,-9.657238e-09
15918,chr17,15913,4099,-0.009163277,chrchr17:74077496,-1.4446266e-07,EXOC7,1.3237514e-09
15919,chr17,15914,4100,0.0057155113,chrchr17:74077797,1.6261465e-06,ZACN,9.294259e-09
15920,chr17,15915,4101,-0.009881917,chrchr17:74272816,-1.071391e-06,QRICH2,1.0587398e-08
15921,chr17,15916,4101,-0.0075871907,chrchr17:74289519,-1.071391e-06,QRICH2,8.128848e-09
15922,chr17,15917,4102,0.016631376,chrchr17:74381567,2.0046919e-06,SPHK1,3.3340783e-08
15923,chr17,15918,4103,0.010040644,chrchr17:74392666,-4.986563e-06,UBE2O,-5.00683e-08
15924,chr17,15919,4103,-0.001660951,chrchr17:74394375,-4.986563e-06,UBE2O,8.282437e-09
15925,chr17,15920,4103,-0.0049847937,chrchr17:74401335,-4.986563e-06,UBE2O,2.4856988e-08
15926,chr17,15921,4104,-0.0023595507,chrchr17:74469327,-4.8900347e-08,RHBDF2,1.1538285e-10
15927,chr17,15922,4105,0.0018275983,chrchr17:74570433,5.495001e-07,ST6GALNAC2,1.0042654e-09
15928,chr17,15923,4106,0.009138501,chrchr17:74712739,6.672805e-08,JMJD6,6.097944e-10
15929,chr17,15924,4107,-0.0034613472,chrchr17:74729764,-4.194909e-06,METTL23,1.4520036e-08
15930,chr17,15925,4108,-0.0039362693,chrchr17:74865200,-9.0627077e-07,MGAT5B,3.5673258e-09
15931,chr17,15926,4108,0.003277405,chrchr17:74902088,-9.0627077e-07,MGAT5B,-2.9702163e-09
15932,chr17,15927,4108,0.00019818092,chrchr17:74922636,-9.0627077e-07,MGAT5B,-1.7960557e-10
15933,chr17,15928,4108,0.00085210736,chrchr17:74944151,-9.0627077e-07,MGAT5B,-7.7224e-10
15934,chr17,15929,4109,0.0019416298,chrchr17:75471732,2.072016e-06,SEPTIN9,4.023088e-09
15935,chr17,15930,4109,-0.024926636,chrchr17:75478481,2.072016e-06,SEPTIN9,-5.1648392e-08
15936,chr17,15931,4110,0.004876823,chrchr17:75834770,-1.7550395e-06,LINC01987,-8.5590175e-09
15937,chr17,15932,4111,-0.00066117314,chrchr17:76045806,3.6382335e-06,TNRC6C,-2.4055022e-09
15938,chr17,15933,4111,0.0032661355,chrchr17:76046936,3.6382335e-06,TNRC6C,1.1882963e-08
15939,chr17,15934,4112,0.01872072,chrchr17:76117687,6.617011e-07,TMC6,1.2387521e-08
15940,chr17,15935,4113,0.012268012,chrchr17:76129619,1.5789738e-06,TMC8,1.937087e-08
15941,chr17,15936,4114,-0.017895471,chrchr17:76167001,2.381455e-07,SYNGR2,-4.261726e-09
15942,chr17,15937,4115,0.0020732924,chrchr17:76187108,2.3468083e-06,AFMID,4.86562e-09
15943,chr17,15938,4115,-0.0042019207,chrchr17:76198735,2.3468083e-06,AFMID,-9.861102e-09
15944,chr17,15939,4116,0.005305318,chrchr17:76212776,1.7573711e-07,BIRC5,9.323413e-10
15945,chr17,15940,4116,-0.004398898,chrchr17:76219590,1.7573711e-07,BIRC5,-7.730497e-10
15946,chr17,15941,4116,-0.0082044145,chrchr17:76219739,1.7573711e-07,BIRC5,-1.4418201e-09
15947,chr17,15942,4117,-0.023467707,chrchr17:76394195,-0.007614467,PGS1,0.00017869407
15948,chr17,15943,4117,-0.00012557293,chrchr17:76395634,-0.007614467,PGS1,9.561709e-07
15949,chr17,15944,4118,-0.024828454,chrchr17:76422599,-0.06570382,DNAH17,0.0016313242
